tenure,deposit,turnover,withdrawal,deposit_next
7142,9080.81,49384.29,9121.56,4176.99
4878,5284.35,38594.01,4254.14,0
2792,7630.62,35470.07,8616.06,0
4547,445.6,1246.15,0,0
3306,853.04,1620.88,346.94,226.23
961,277.12,983.79,232.83,47.16
32,165.18,165.18,0,0
24,3478.16,4087.54,0,0
5,255.14,6903.25,0,46.24
1572,25174.24,166725.94,16092.21,55.12
6543,1777.58,13580.31,0,118.98
1064,1620.81,4917.45,649.57,0
3963,1293.47,3641.89,382.82,0
3310,42932.77,207512.24,40615.94,3072.54
29,1135.47,5877.76,71.39,1301.66
2152,693.58,3315.17,2749.16,1641.15
358,15296.39,52573.64,15254.07,10821.01
3359,9010.15,67321.78,4395.65,0
2612,56869.19,197114.93,54338.4,1062.97
3561,171235.46,993765.2,137138.26,5077.66
594,863.39,2651.59,309.78,360.71
0,70.72,3731.48,0,283.32
4503,3800.04,14932.07,2071.38,23.02
1424,4278.25,12652.6,625.72,1592.45
4162,5615.02,20593,3827.14,368.77
5231,1344.3,9053.3,818.82,1105.23
2765,283.71,2032.7,225.2,0
5214,43472.29,72178.92,38113.16,117.23
195,960.34,6194.49,701.84,48.41
6029,31450.32,361701.85,21692.68,351.55
4876,1711.96,12517.36,349.09,930.98
1546,45003.45,332117.08,25321.08,986.04
703,2786.15,10795.1,706.11,263.11
1662,2821.43,3316.48,3689.89,529.38
32,250.37,2431.74,143.17,631.84
5586,20063.78,113306.99,17730.67,712.22
4255,30493.29,125255.8,38922.82,138.31
2471,9137.84,44417.73,12656.45,307.11
2702,1169.13,18306.32,1169.02,166.04
7341,47776.1,251283.67,38351.48,611.91
102,165.1,824.03,106.31,35.18
3347,235202.25,944492.22,205543.8,6015.5
7,183.71,550.92,255.58,46.82
4576,1360.04,5758.57,389.23,0
3731,3865.48,16662.08,958.05,455.05
4549,1876.5,6760.06,785.78,0
88,363.42,1737.66,527.32,449.1
2200,1386.12,8006.85,1017.25,0
638,439.66,1444.53,263.44,23.03
100,187.02,473.39,0,190.39
3013,28059.06,161127.3,14187.4,1423.47
854,2089.2,4780.61,837.64,990.88
3568,1240.88,2325.29,0,4394.54
421,447.46,1329.3,509.92,0
212,1370.91,7315.92,754.64,0
3795,8020.59,82436.17,11781.19,418.78
17,70.52,70.58,0,71.07
54,1730.31,13168.98,1582.51,3567.51
397,146.51,421.87,0,223.36
3770,4412.29,15604.65,4181.09,23.24
6925,687088.28,1481865.78,541369.15,3627.9
1125,1744.96,9164.49,483.01,310.66
17,595.15,2156.51,609.23,2137.34
134,748.62,1121.81,585.75,669.52
2179,691.53,875.64,192.87,0
1285,557.41,1718.89,113.03,247.22
3982,7995.85,32978.69,9173.38,1915.86
22,3637.42,22625.69,4457.79,5394.21
2164,327.3,657.8,246.37,0
0,136.67,891.72,0,621.31
3517,58767.25,286455.48,46310.95,1493.83
7266,36968.27,497775.4,20689.88,2250.75
2295,250.02,978.03,0,0
3435,3430.79,16428.33,3839.63,44.74
7071,5941.9,19706.47,6188.33,167.47
1044,1021.21,2543.98,709.34,23.18
5190,3768.22,11854.35,1721.2,0
426,510.63,4386.37,1684.25,1055.67
757,1729.29,13943.82,916,0
5255,57494.1,287289.41,40417.8,0
32,1412.28,10897.62,1685.31,325.73
2249,5974.87,23480.38,5210.46,115.49
2081,5827.22,8483.45,3612.46,1435.01
2317,1223.09,9320.47,1142.03,45.55
665,19695.06,113457.67,19376.75,3165.62
811,616.74,1907.73,113.9,189.67
5185,531.66,399.26,1935.21,0
650,2475.87,8739.9,1987.89,22.46
5053,1272.12,8781.69,0,0
243,361.31,1303.57,188.84,70.11
2312,5513.26,10140.06,5675.17,376.09
888,2582.46,3867.83,0,2792.49
903,1572.78,19539.99,896.75,362.92
1860,5456.76,17191.28,3900.24,155.59
124,747.68,3104.35,1259.72,23.57
12,1563.92,5387.87,3514.04,0
4075,2611.69,21911.41,1923.96,0
7249,3209.72,7111.71,299.88,46.67
256,645.13,2189.01,237.31,0
5956,9316.64,67674.29,3298.68,0
1475,1467.62,4001.08,116.65,0
1122,371.39,558.54,113.36,313.44
10,46.71,457.66,175.02,164.14
88,1383.06,1361.63,0,0
1142,116.67,68.77,163.55,258.32
3685,13489.34,36571.3,12359.37,3308.98
3116,18655.87,106637.87,11835.63,372
852,15525.86,86485.88,7760.37,1772.15
2609,84641.3,242343.35,78998.28,449.29
17,482.15,2610.26,235.25,1469.31
4586,9515.77,88011.38,7465.8,91.84
1353,5936.63,9757.65,3793.1,160.71
3744,425949.31,2275346.3,349430.32,2004.89
565,2028.43,8199.13,1069.56,0
981,424.98,13666.89,0,0
1334,6772.37,26328.04,0,805.81
54,619.24,3205.97,684.39,1293.43
156,1583.41,6802.08,1328.42,2307.39
5501,1567.01,8094.92,616.14,0
239,29539.27,130812.54,27406.8,2537.07
1504,659.94,3267.19,105.67,0
1774,231.5,8003.46,1863.62,0
4359,8445.84,37960.9,5894.53,47.58
6757,1167.03,12474.03,923.89,551.6
4630,3390.41,11960.31,2117.29,162.7
4876,167383.07,3121121.68,58174.21,1932.56
557,45396.54,410760.32,86018.32,1725.09
2,153.94,245.71,0,301.53
1723,383.43,1576.22,394.88,130.66
4581,9857.49,22937.03,9644.71,69.37
3208,9678.75,35745.41,7122.13,330.05
2103,17296.65,96974.25,24360.58,2790.65
6290,35626.28,135628.8,36814.96,848.96
56,113.54,2952.22,0,0
2,1375.8,1989.25,1192.09,1699.47
2098,1637.73,13091.05,703.66,93.77
4481,2504.86,26088.66,950.75,208.12
4788,4961.19,51546.83,19083.04,257.42
12,591.16,972.81,685.75,0
15,908.52,4353.07,716.05,1076.16
1346,849.04,4225.97,2100.17,178.3
1429,39015.97,141438.14,34707.51,6409.55
1268,17442.74,80751.43,15401.16,639.68
1176,36809.55,186494.35,28211.42,2024.28
0,24.11,32.79,0,0
1392,491.58,3295.96,0,1363.37
1073,1105.71,12026.04,355.99,0
5528,167599.89,2071329.47,92868.94,241.73
27,2315.57,21208.56,0,3307.46
3332,130096.85,1007774.49,85612.33,92.23
6925,5392.47,40276.96,2497.37,0
85,234.72,254.06,0,92.33
1460,2142.94,5871.43,1275.62,54.5
4099,21288.43,138110.46,9607.87,696.57
857,1624.63,8204.29,3297.21,1062.95
3644,1594.14,30541.67,1168.51,0
3483,2172.05,6217.42,881.65,0
4695,98904.66,412529.76,57857.13,370.64
6207,6005.68,6247.74,3142.78,0
560,898.24,2892.63,1419.36,292.48
3982,14124.26,63629.75,7961.86,166.17
336,172.72,369.33,0,69.34
2763,12251.54,61631.48,297.44,372.79
3873,2662.9,12615.47,0,0
153,1779.07,5109.58,1429.37,474.96
759,1858.36,5225.44,1545.22,94.25
1385,352.48,902.66,0,118.15
2344,1946.76,4267.93,1394.14,23.61
3471,11264.56,140876.09,5434.19,1589.57
5202,9301.44,52526.69,4111.19,0
2225,116.34,355.76,768.26,0
1643,171.6,600.08,1355.98,0
180,276.17,1956.09,45.56,44.35
10,208.08,4021.58,316.98,69
1166,208.53,371.96,70.98,23.49
268,1779.99,10884.24,953.03,1709.13
24,795.3,5915.15,538.97,1679.45
1098,16003.29,81943.97,23327.88,801.14
2200,67518.15,612582.62,39420.8,459.08
2789,4407.55,18340.76,2320.16,152.65
12,2491.48,1368.2,0,0
757,139.9,275.16,93.36,0
336,311.64,1584.39,0,0
219,888,3574,1071,161.33
1492,16005.61,98968.52,6381.64,5975.27
6592,51527.49,110384.86,64209.76,2069.56
682,5380.22,18666.86,3737.11,2645.38
6212,605.31,277.18,0,0
1205,1537.79,11066.16,1020.15,93.19
5411,22259.86,115160.02,14746.94,0
144,3025.24,8146.85,706.61,470.53
3999,26787.85,277051.43,29708.23,7415.01
192,528.58,2126.71,342.16,213.22
304,527.3,1576.41,300.29,151.25
29,47.5,137.25,0,24.21
68,417.46,8700.76,580.04,235.32
5180,886.21,3587.94,1306.79,72.49
1429,623.33,2297.16,0,46.98
7300,157217.37,519150.62,116467.81,1106.37
2573,41073.85,186613.13,33085.72,483.54
1490,4404,15089.23,4210.41,1510.27
2,23.18,6.89,0,0
772,1399,5354.99,451.56,0
2064,1676.44,11017.65,2574.57,0
577,4905.06,14514.93,2802.07,0
2875,703832.31,4234245.15,588643.71,39240.63
1867,67983.58,517407.89,41199.14,8589.94
3805,319.58,1632.59,309.9,1469.11
4433,517593.26,3222921.45,407932.23,1488.73
6382,697.27,23281.24,716.87,0
3566,8475.57,32251.91,0,0
10,350.03,3678.1,700.06,0
251,3189.66,6339.18,2085.63,468.4
1366,2452.67,43598.17,1088.47,0
5,185.18,777.57,92.67,69.27
1137,1215.17,4906.05,1217.29,23.1
3286,463.84,7228.09,100.73,62.54
204,2425.84,5789.82,1831.79,402
236,13389.35,51624.63,11134.5,3496.58
426,363.7,3325.73,0,0
2478,5373.78,33677.89,2583.71,0
543,633.28,2741.66,729.22,216.49
351,3011.64,184752.87,0,0
187,192.79,399.5,0,35.89
684,4671.17,6427.93,4610.26,939.45
2,284.89,734.42,0,839.38
2872,23399.16,87457.4,16594.85,2611.62
19,80.98,179.95,0,23.24
3605,17967.94,92188.17,14479.64,0
10,113.17,260.42,45.72,114.47
1928,2414.01,23474.81,683.69,3975.22
2,68.34,68.34,0,45.8
1519,2234.61,24580.82,746.9,23.09
6689,1005.65,2163.81,46.06,0
2466,70.79,144.48,0,22.8
1390,53210.66,308426.28,47486.04,538.76
3590,1656.1,21233.66,3804.69,0
2,83.11,599.97,0,70.88
2544,608.22,4599.3,410.25,45.09
27,117.05,496.39,0,504.04
119,2224.18,7887.36,0,0
2188,943.49,6362.6,757.46,0
4596,2597.65,10605.16,788.42,0
0,469.09,2017.07,0,1196.79
1346,1354.23,5131.54,994.42,0
2037,484.29,1021.6,0,0
862,3988.55,27890.71,1527.92,162.64
12,6737.77,42696.14,8053.1,1860.92
991,424.28,1728.55,783.85,0
4914,48941.56,240198.41,44045.38,0
1307,22702.26,213722.8,14747.96,4623.01
3554,13119.25,164509.3,8256.91,176.42
0,66.69,121.15,0,492.53
3761,32196.78,116634.6,18020.21,942.82
2695,1977.73,9690.13,401.27,548.04
2434,63010.69,665948.35,35730.69,0
19,70.18,323.74,0,141.2
4206,7154.02,46873.55,7141.45,0
3860,69.27,83.12,0,0
4768,1075.28,4947.58,307.84,24.11
39,221.39,1272.37,214.45,947.66
39,862.43,3440.95,394.68,0
2322,16010.33,69683.84,11583.23,121.06
893,348.18,1141.75,0,72.34
265,2719.8,16279.06,4241.89,1008.69
2751,106088.49,1299268.46,86259.86,461.48
1514,27363.97,207794.92,13652.87,2168.35
2741,1264.16,2537.27,645.98,538.78
2108,1997.03,10609.96,2870.16,22.8
991,23.39,381.63,105.24,0
6426,13349.7,56408.97,9384.31,2667.29
3400,52303.65,391751.34,25348.11,0
22,2129.92,11283.62,1064.84,239.71
3878,135595.77,1729211.44,64445.96,375.07
4754,89.76,158.04,0,0
2714,102988.31,479695.1,94173.05,3532.58
61,325.1,2813.51,92.97,47.42
348,383.91,295.19,154.31,0
1524,5428.8,11569.75,7248.47,0
88,437.84,1194.22,664.95,0
1351,3197.93,10495.58,5659.67,3019.05
285,1121.9,11766.8,703.2,203.64
124,261.69,513.59,218.03,144.75
6974,48165.25,360471.23,255.87,0
4080,61868.51,769030.24,42877.77,563
1976,13463.65,53356.05,10146.18,375.41
4992,173825.52,1137818.01,108562.07,1789.71
3245,7457.53,95633.41,4928.38,297.4
1300,13426.65,121963.3,4491.9,152.36
645,68.73,603.59,0,0
4454,18780.2,282983.52,3132.8,175.18
504,1351.61,5356.13,439.67,0
1258,42494.59,270119.21,29681.74,409.85
1003,1982.51,17282.95,1113.74,525.13
0,463.36,6149.88,0,687.29
4703,2079.61,12817.55,1760.36,0
151,685.78,2870.62,373.88,476.91
12,96.15,317.68,72.32,144.65
613,13215.01,137009.15,12470.9,6673.17
1125,7811.56,51285.03,5271.74,240.08
3062,10791.4,95809.82,1873.97,0
2290,14730.94,65022.38,13509.63,113.9
1533,744.81,1916.74,45.39,0
110,2294.94,4504.74,1107.85,1943.62
1156,566.58,4458.16,944.13,0
801,7956.57,33983.18,8000.74,64.43
1166,1908.08,5862.82,234.08,871.42
6399,5775.01,17669.47,10475.92,1255.82
1149,502.68,1849.7,0,349.08
1383,182.7,943.17,0,133.85
12,2219.01,4132.47,0,0
993,214967.02,3416656.8,163340.04,16769.21
3741,8984.36,55252.64,5712.23,804.18
44,3358.32,9069.27,3597.13,3736.81
1105,29965.31,348069.25,25255.54,4099.5
44,23.03,30.86,0,23.48
2468,8642.68,42166.06,11583.93,222.72
1037,50895.32,944960.83,45014.61,4489.26
1249,11571.43,112215.76,872.52,357.8
884,299.26,2406.18,0,0
402,2935.62,31705.41,270.12,0
2242,128.29,140.86,104.97,47.9
5482,45994,238254.5,37248.69,667.26
6665,136363.72,890295.2,118435.24,0
6777,27703.36,196143.95,20383.02,184.57
1336,829.71,40219.8,3322.85,331.22
324,14508.97,568237.95,21862.35,9028.79
1935,2095.12,5882.97,790.08,278.41
0,469.25,1184.63,938.51,1314.68
2770,104043.77,381101.04,89202.41,1163.21
3666,12210.8,63491.54,4701.19,129.87
10,326.01,1319.05,592,230.58
7263,10637.01,6883.1,10014.82,1277.52
0,23.36,23.36,0,0
2215,1864.39,5674.74,1554.51,336.96
1224,5177.98,19226.52,3946.36,0
528,2493.05,8380.55,922.99,436.06
604,16333.74,76156.14,12411.01,2574.71
752,31028.73,588798.53,20889.1,3008.46
19,825.56,13066.44,0,3401.74
209,174.08,429.58,153.81,23.4
1760,2020.65,15322.9,4930.66,829.87
37,470.06,751.09,582.07,45.8
127,7754.71,21077.24,7895.13,4576.3
3415,20500.17,167644.04,22648.04,356.64
528,1279.38,7226.86,1507.03,91.8
19,47.65,47.41,0,574.96
1787,6240.77,17365.3,7275.57,637.12
15,2362.33,9157.97,2846.49,0
214,814.54,5926.46,882.41,611.99
348,692.58,6800.09,685.84,0
786,3429.24,19860.39,3056.55,3419.58
5,117.61,495.44,0,978.46
4605,3306.3,13231.07,2494.43,578.27
6506,39794.18,117965.45,27004.45,476.07
5426,92752.2,426747.42,60980.47,0
1017,493.86,1660.87,115.91,46.04
794,64405.26,538753.24,13755.97,5496.76
796,8060.09,20024.81,3780.8,603.65
2132,1659.53,9660.28,0,0
1502,6087.46,31375.51,6063.77,250.53
932,494.72,1931.75,117.31,0
6353,115046.2,668266.27,73169.31,81.76
2685,3236.74,24676.4,5181.86,71.09
4036,26879.47,164877.32,15234.38,577.99
1117,1026.34,5329.25,1540.41,276.05
2222,3745.19,10602.64,3749.87,0
7,44.46,125.71,0,0
1127,3437.26,13634.65,2581.44,0
2398,19222.64,183409.5,17484,0
22,193.43,500.82,141.43,94.42
2488,25216.08,141177.82,19275.15,413.82
7,1189.28,4993.37,0,629.31
175,2710.43,4629.56,1993.29,3998.94
1154,3390.77,7067.21,4010.42,236.89
2889,30663.75,152470.99,18753.61,0
2456,1638.79,3394.23,1325.35,211.41
2171,626.26,856.31,742.15,210.57
341,2906.03,21706.92,0,280.56
1098,1925.09,5646.77,2178.25,230.22
1916,2128.75,18580.66,350.09,45.48
857,1559.38,7745.36,1392.3,253.61
214,308.94,862.23,98.52,34.58
112,803.39,2350.72,617.63,176.13
41,356.61,3312.75,315.76,35.89
3551,7146.78,65427.65,2785.59,382.84
1699,1978.77,5964.41,4288.44,1691.41
185,43055.96,101116.54,40834.29,25216.37
0,23.79,50.07,0,1627.49
389,7470.29,83708.65,1015.66,81.22
1512,1993.61,12278.65,1969.6,1068.83
2312,3814.11,28029.84,605.86,0
78,154.31,476.95,308.68,96.16
3753,16707.49,45506.53,14136.95,967.53
2595,5015.61,42475.44,3084.18,0
528,5207.89,15541.26,3988.3,1488.88
1614,1391.78,7282.9,1043.82,177.08
1935,5389.01,40016.8,5722.46,0
4160,4350.99,8224.1,9241.89,0
173,6566.41,50438.08,6564.29,1174.94
3495,86590.04,283494.48,76904.84,415.22
5618,3573.25,3360.83,1578.63,260.31
5849,12841.6,61808.38,9818.18,0
2407,17527.71,62683.13,11761.72,351.81
372,5273.23,9947.83,5390.34,1113.77
2692,72779.27,251619.86,82803.71,2467.4
7619,111146.99,422120.93,94603.46,2786.04
2614,20402.33,137566.88,9142.59,185.86
2753,4448.82,8695.87,4327.92,23.67
1994,3907.4,28913.69,0,0
2388,2531.73,8111.23,2467.12,992.15
6256,37192.99,418805.73,19217.31,117.86
1378,10867.34,147551.79,7610.65,70.53
248,80.11,130.3,0,0
3330,87861.09,1843650.7,5531.65,662.01
2420,733.27,3241.42,320.62,0
4785,6213.35,53748.11,5053.88,237.41
1991,40501.21,269480.63,31305.31,0
1490,235.95,788.71,0,0
1409,369.88,922.98,0,0
285,6455.85,50811.01,3927.26,0
784,3544.61,32244.58,2862.35,0
124,165.54,541.05,187.09,1225.22
32,23.9,81.85,0,0
4610,1821.47,4748.05,1011.64,1128.42
15,168.53,2266.13,1175.34,216.95
1202,370.38,2261.95,728.37,46.46
44,401.49,1376.89,738.22,494.84
6470,151705,243889.17,90509.7,223.36
2232,48942.02,342327.21,39169.28,0
346,3808.16,10267.98,1832.88,396.85
942,1513.23,9502.77,757.42,127.04
180,486.57,5204.69,71.19,265.55
3400,14509.09,84148.09,7020.08,277.54
85,10932.68,48745.47,7322.25,1290.71
1521,2313.11,7014.53,0,353.03
324,1148.8,7759.74,1064.84,428.12
397,104.77,260.83,0,23.74
4053,2871.18,17273.72,716.92,45.82
5803,456011.51,3853998.34,349302.59,235.33
0,167.46,724.32,0,0
2183,62753.7,341321.73,45169.8,2707.33
2510,376.66,507.37,311.12,22.91
918,1916.05,5690.48,599.49,0
2293,2641.48,13991.74,461.81,138.57
1762,23377.39,158756.03,18216.31,46.4
1013,784.09,4835.11,1766.65,59.95
0,477.91,430.12,0,1071.89
124,2063.87,30629.32,2748.63,1919.71
1672,3832.22,20406.87,2297.67,1700.06
1086,624.78,1441.91,438.01,256.14
562,56.75,134.25,0,23.51
596,183.9,2285.04,457.99,169.92
2320,10487.42,78709.21,4377.73,162.91
71,419.96,758.13,95.77,0
331,5745.07,24320.62,3379.16,0
4997,7804.64,39151.09,4329.47,141.77
78,138.9,516.05,0,46.1
1709,639.79,4107.02,239.24,112.74
3447,3268.78,11619.57,5623.97,0
3785,1717.48,2589.11,1159.46,327.15
6475,5043.2,10595.22,6670.49,188.92
17,335.49,1519.4,0,1256
2093,15315.67,81709.16,13701.03,0
5939,16763.64,45487.56,4049.57,0
2,71.22,168.08,0,934.5
1938,30855.27,125429.61,27061.52,4660.8
29,139.41,764.7,0,0
243,1274.28,4339.9,1522.53,0
4562,11217.43,30129.27,10668.66,518.76
0,23.62,102.97,0,648.77
3549,25862.89,208410.03,19640.94,134.2
2098,105.69,284.44,46.06,0
1268,2053.65,5113.79,1317.53,0
12,46.88,50.63,0,0
2497,1379.27,12049.27,1128.21,0
1689,1948.53,9133.07,1354.66,174.45
1397,1765.25,4720.32,0,3683.41
1886,698.6,6872.29,368.81,265.43
820,15494.2,100942.14,10883.24,2532.11
1757,212.15,680.34,164.33,117.22
2502,1864.11,24598.53,235.94,0
153,280.34,801.3,342.25,0
260,611.83,1898.22,329.28,118.43
536,1471.52,4195.04,2297.97,113.91
3836,37322.16,240209.66,17551.46,0
1166,1217.23,7790.34,478.41,97.46
3654,2400.93,19654.08,1141.69,367.76
58,34.48,180.75,0,0
4153,3112.65,17332.21,2834.76,214.46
4642,1574.93,25852.2,2354.06,47.9
2541,7408.87,30943.92,4203.58,0
3235,2109.87,31603.92,0,0
1161,12934.36,80778.16,10409.04,1432.78
5674,28688.82,192617.44,23385.13,0
0,34.78,448.57,0,467.2
253,14856.1,61339.23,5504.37,0
1283,9454.58,16924.73,339.27,374.57
4165,15345.49,94613.11,16825.76,737.8
3992,5143.65,17702.01,2953.87,116.06
4007,1265.22,24120.31,0,271.13
540,1482.39,8645.51,2352.56,112.35
1329,4850.42,8417.85,6664.93,164.09
497,19052.48,323419.52,10428.22,1481.91
453,677.49,2712.59,2388.44,0
2962,500.19,2352.02,0,0
1889,2702.35,21051.51,1549.45,675.28
1487,12561.72,88457.32,7706.38,317.28
445,417.12,1879.67,0,0
1385,979.56,5440.25,57.04,0
3437,356.36,1504.68,94.73,0
1056,14679.77,151195.58,5189.13,3228
29,119.39,363.47,118.93,119.84
996,12354.22,55241.79,7061.57,0
168,856.02,4545.6,278.9,1228.23
2755,108600.28,1210645.55,73446.64,0
567,500.25,2358.58,388.89,1015.28
2020,1988.75,54076.17,1363.74,68.96
2646,49389.25,157970.23,41225.74,376.68
3340,16697.01,239179.99,8521.86,141.3
462,273.16,836.09,0,0
6144,38138.66,400982.94,1907.08,0
19,94.43,96.77,0,0
7485,176919.4,521019.2,118567.02,177.15
153,1509.22,3766.99,1281.5,35.27
2142,8311.31,76857.48,3054.32,1149.08
591,6540.91,23820.99,5354.52,2431.27
665,1233.46,4977.43,1259.01,0
5562,1496.11,18927.12,1069.5,0
419,721.48,3438.44,248.05,0
3123,20797.02,47853.93,13381.44,253.82
1093,1664.17,4524.34,1251.29,0
3851,1188.88,6382.65,2680.02,217.54
1903,1525.01,6328.31,1248.24,1734.43
1244,1109.18,5452.14,602.1,0
3529,6925.84,52476.43,3037.81,0
316,809.61,7166.74,856.35,217.71
1302,25352.17,147491.06,23522.7,2876.68
811,723.01,2491.45,296.55,0
2376,31323.75,455267.02,10382.02,1178.65
7,1341.46,6747.18,1646.79,1216.3
4284,34588.77,249553.35,15056.02,0
2573,2208.39,14437.94,1858.83,236.81
1030,9452.4,11416.77,10662.82,114.62
1022,3075.04,26853.71,1773.48,0
6901,17297.67,73486.76,10483.87,169.01
460,69.76,156.6,0,0
764,18841.74,182609.81,5153.34,576.84
1684,1172.24,2941.26,0,0
2456,51518.91,289717.94,42184.87,282.81
170,11604.52,55685.27,12346.8,7778.62
2325,11294.62,29406.16,10738.54,2794.86
114,237.71,1366.32,238.89,332.09
100,463.63,931.31,45.9,525.84
37,540.51,974.16,1065.87,292.01
100,139.55,1119.37,208.51,0
292,312.38,1024.59,0,92.03
380,1872.79,2607.57,0,0
2726,1889.16,8633.09,779.28,0
7509,35145.52,194973.36,25278.69,1558.58
2600,2173.37,10454.82,1733.79,0
852,81121.29,1360407.42,150337.86,4244.37
2514,4702.08,22027.63,3853.16,570.41
2093,6962.72,98043.98,3023.82,3978.23
5357,2016.85,16923.05,1144.11,309.84
17,2357.39,4294.91,1656.7,2348.54
4248,131115.95,485194.15,95822.08,0
584,28825.44,208851.49,28062.95,3331.7
5625,8517.76,57844.19,4637.49,47.16
4739,45461.61,196359.66,16466.13,0
4033,9220.23,97643.22,7148.17,71
1414,1524.68,11423.92,881.86,461.57
2765,1468.16,13914.67,1625.77,94.19
204,13656.4,79732.92,9871.84,2294.41
441,2987.16,41008.17,1182.93,724.47
2680,22199.06,53308.3,20236.44,740.85
1738,142.6,148.6,0,23.95
5912,236711.06,3013815.53,220722.17,10114.02
22,5291.29,40229.3,7291.29,13824.12
39,3587.76,48596.81,19842.8,1203.33
1310,14361.7,81757.81,17220.94,760.89
387,309.52,1171.33,0,0
5043,32936.42,139898.33,21703.81,946.6
742,17009.72,43827.4,19197.69,1654.15
7750,10483.82,50501.2,10592.92,142.82
1090,3353.5,59723.65,3629.72,135.53
1896,19804.51,94995.97,15562.11,2070.02
0,35.03,393.31,0,408.25
2096,9248.23,32117.67,6161.72,275.58
6287,323008.43,2517634.75,157882.47,3976.61
1991,1308.37,2590.97,2559.06,241.83
117,500.39,1182.17,0,116.55
1164,62016.22,224405.93,48370.62,2950.13
424,20004.28,131399.44,2004.05,1166.24
3172,28249.29,68549.68,26599.12,4650.09
7,307.94,1288.62,0,1191.01
4467,2312.85,17052.37,534.32,0
3965,63173.88,476694.33,52926.47,3141.83
2045,1374.13,19363.52,0,1074.64
1706,4159.39,15349.08,3221.56,487.29
265,2038.37,9107.05,1629.71,0
5,1375.44,3604.69,0,0
3921,5204.12,22685.59,4184.72,70.99
4486,8100.98,30277.02,7101.11,0
1227,1178.19,17489.01,0,3444.89
119,195.73,464.06,230.51,0
5345,45188.14,361416.91,30895.6,466.06
1363,1332.2,4739.67,1030.19,0
27,35.89,23.92,0,0
1570,6993.76,54094.43,5263.74,1775.45
1083,10682.62,136794.11,2783.11,1333.63
37,331.68,2544.49,384.84,24.11
5482,78328.13,813022.98,33259.19,0
10,368.57,2648.7,1060.35,229.06
15,2611.14,21056.15,0,0
6149,9671.66,39257.89,6833.61,237.91
12,676.83,2027.3,0,0
475,994.59,5271.74,782.42,0
1855,994.46,6368.38,1225.75,0
5423,1420.26,5390.22,0,0
1363,16687.17,67255.54,9593.63,1342.03
19,2376.3,10977.86,2611.94,603.2
4742,1118.03,5927.01,998.58,0
815,12660.57,79836.9,6892.69,1784.21
5009,17417.26,63797.65,13690.87,664.68
19,698.24,2224.6,0,236.63
1370,2383.09,6237.88,2785.71,1120.21
2,1010.71,3855.97,352.68,870.81
5204,18090.96,117181.06,15867.8,0
3965,25788.65,179628.61,15226.34,115.46
2349,10777.21,64668.62,6522.77,3625.28
5336,9441.7,37555.05,8751.42,5439.95
767,139.55,609.44,0,23.56
22,2352.4,25532.96,3088.06,2394.44
2028,2469.26,14003.75,1101.38,433.59
694,150.23,260.85,46.19,0
32,226.32,1130.09,136.34,438.61
5177,284165.59,1435556.8,204090.74,236.75
148,225.84,809.74,268.84,44.87
6881,29404.08,100505.09,25826.65,179.45
6287,19593.7,114641.27,13252.16,0
1701,12028.06,83359.04,6885,3237.46
5438,10095.92,53617.16,3816.77,2254.94
1417,2601.61,25514.64,1748.58,449.46
6635,31734.64,80302.29,25553.1,1710.24
694,424.25,2520.19,389.74,583.12
1874,5939.97,44760.92,398.57,337.27
2,2678.55,670.09,0,2046.16
95,164.7,428.53,0,0
7030,171043.58,495825.34,145882.24,0
333,5834.53,37931.96,2416.31,1534.19
68,1217.24,5484.21,572.81,1056.77
4196,20330.56,47705.54,29940.18,0
1385,13693.02,82093.68,3979.89,1182.05
2850,2223.69,9128.16,876.19,328.75
